id,title,body_text,url,post_date,author_username,author_id,kudos,views,reply_count,status_key,status_name,conversation_id
12633397,Hidden Folder,Create a folder permissions that allows only admins to see it. For subfolders.,https://forums.autodesk.com/t5/acc-ideas/hidden-folder/idi-p/12633397,2024-03-11T13:58:37.384-07:00,vcvdcMUZ3F,11447007,2,1134,0,accepted,Gathering Support,12633397
12626630,Voice Memo / Note for Issues,"Things often have to be done quickly on the construction site and if you could then attach a voice note to the issue and work on it straight away in the office, that would be a big advantage.",https://forums.autodesk.com/t5/acc-ideas/voice-memo-note-for-issues/idi-p/12626630,2024-03-08T02:53:11.575-08:00,manuelbrandstaetter,7485518,2,215,0,accepted,Gathering Support,12626630
12580681,Ability to add tags to issues,"Like photos, issues should be able to tagged for easier filtering. Issue types are broad (Punch List, Design) and descriptions should be specific to an issue. Tags would bridge the gap allowing more detailed reports and make it easier to assign a group of issue to one person to handle (find all the issues involving ""Dimensions"" or ""OPCI Equipment"")",https://forums.autodesk.com/t5/acc-ideas/ability-to-add-tags-to-issues/idi-p/12580681,2024-02-24T11:22:12.061-08:00,jkidder,1674827,2,312,1,accepted,Gathering Support,12580681
12577193,"Assigning Issues in other modules, add sorting option and search by issue number","In the Meetings section for example, you can add references to your items etc. When trying to add an Issue, it doesn't seem to be possible to search by issue number or sort. Would be nice to have this, so I don't have to scroll through 100's of issues.",https://forums.autodesk.com/t5/acc-ideas/assigning-issues-in-other-modules-add-sorting-option-and-search/idi-p/12577193,2024-02-22T13:41:45.784-08:00,jhijlkema,14979595,2,148,0,accepted,Gathering Support,12577193
12575672,Required fields when closing issues,"Some issues must go through an internal process before getting closed. If we had some Custom fields only available to certain roles, that had to be completed before closing, it would be very helpful.",https://forums.autodesk.com/t5/acc-ideas/required-fields-when-closing-issues/idi-p/12575672,2024-02-22T01:58:39.069-08:00,Roger_Feste-Symetri,12775440,2,193,1,accepted,Gathering Support,12575672
12570605,Request for Enhanced File-Sharing Settings to Allow Selection of All Project Roles,"Hi, I'd like the ability to share files with all project roles, not limited to those with 'Edit' permissions in the file's folder. Currently, I can only select members individually or by company. I'd appreciate an update to the file-sharing settings. Folder Permissions File Share Settings",https://forums.autodesk.com/t5/acc-ideas/request-for-enhanced-file-sharing-settings-to-allow-selection-of/idi-p/12570605,2024-02-19T23:13:46.447-08:00,semih_unal,13484854,2,427,3,accepted,Gathering Support,12570605
12558709,Show Issue properties without opening the issue view.,"When creating issues in the model coordination space, if you want to check the properties of an existing issue by clicking on an issue tag, you will be taken directly to the view of that issue. We need to be able to decide whether we want that. For example, double-click to go to the view and single-click to open the issue properties. And have the ability to go to the previous view.",https://forums.autodesk.com/t5/acc-ideas/show-issue-properties-without-opening-the-issue-view/idi-p/12558709,2024-02-13T15:48:41.452-08:00,maciej-wypych,202676,2,341,1,accepted,Gathering Support,12558709
12530013,Add Sheets to BIM Collaborate,"Sheets should be available in BIM Collaborate. Being able to organize, share and view sheets in the field would be extremely helpful to our designers. I totally understand why it's necessary to upgrade to Build for many of it's features but sheet management is such a basic component of a functional AEC CDE it's a shame it's not included in by default.",https://forums.autodesk.com/t5/acc-ideas/add-sheets-to-bim-collaborate/idi-p/12530013,2024-01-30T11:13:02.354-08:00,JabariGCMLW9,12130947,2,423,1,accepted,Gathering Support,12530013
12528490,add more file-types to supported files,Add eplan-files (*.zw1) en caneco-files (*.afr) to supported file-types.,https://forums.autodesk.com/t5/acc-ideas/add-more-file-types-to-supported-files/idi-p/12528490,2024-01-29T23:57:20.511-08:00,ilse.vandeplasYM4T2,6258708,2,369,3,accepted,Gathering Support,12528490
12521598,Export multiple issues to BCF,"At some point exporting issues to BCF was added to ACC and B360. I found no way to export them from the issues table though but could only get it to work inside model views. Remedy that, please.",https://forums.autodesk.com/t5/acc-ideas/export-multiple-issues-to-bcf/idi-p/12521598,2024-01-26T00:40:49.553-08:00,MiWolff,4780486,2,264,0,accepted,Gathering Support,12521598
12515713,Projects Automatic migration from BIM360 to ACC.,We are in a great need to a direct process for projects migration to ACC. with a simple tool used for coping all data (Folders & Files) from BIM360 to ACC. Also this tool to have an option for re-initiating Revit cloud workshared files to its new destination on ACC. No need to a third-party involvement like cloudsfer or any-other one.,https://forums.autodesk.com/t5/acc-ideas/projects-automatic-migration-from-bim360-to-acc/idi-p/12515713,2024-01-23T06:56:06.797-08:00,Rana_HamedEREMS,13833624,2,664,2,accepted,Gathering Support,12515713
12515615,Enable multiple folders to be moved/copied in one go on Desktop,"Please add this functionality directly into the product from on the web desktop version. Whilst the desktop connector allows multiple folders to be moved/copied in one go, we do not want everyone to download a separate piece of software and have to learn a new system.",https://forums.autodesk.com/t5/acc-ideas/enable-multiple-folders-to-be-moved-copied-in-one-go-on-desktop/idi-p/12515615,2024-01-23T06:15:22.671-08:00,Ryan_Holland_LDP,13009405,2,183,1,accepted,Gathering Support,12515615
12515300,Construction Cloud Activity Log API or UI,"Copied from Autodesk BIM 360 Ideas Hub. Credit given to user @arsen.safaryan Since its inception, BIM360 used to have an activity log in the admin panel as well as on the project in Docs. Now that we have moved to Autodesk Construction Cloud it is unavailable. Moreover, it is unavailable/not exposed via the APIs. Please, as a matter of urgency, expose the API for the user/project activity log and then think about adding it to the UI at least for admins.",https://forums.autodesk.com/t5/acc-ideas/construction-cloud-activity-log-api-or-ui/idi-p/12515300,2024-01-23T03:58:21.337-08:00,Ryan_Holland_LDP,13009405,2,520,2,accepted,Gathering Support,12515300
12486893,Document Export settings naming to include Description,The ability to export files from Docs using a name format that includes custom attributes is welcome but I really don't understand why 'Description' as a field wasn't included. Using enforced naming standards forces unique file names that don't include description within the name and so Description is commonly used and needs to be exportable when taking off ACC. Please include the field 'description' as an attribute for appending to file names.,https://forums.autodesk.com/t5/acc-ideas/document-export-settings-naming-to-include-description/idi-p/12486893,2024-01-09T13:05:34.972-08:00,allan.stableford,4312931,2,446,2,accepted,Gathering Support,12486893
12379725,Model Coordination - sub folder selection like the Design Collaboration module but for workspaces,Please enable the same sub folder selection option that is in Design Collaboration but for when setting up a workspace in Model Coordination:,https://forums.autodesk.com/t5/acc-ideas/model-coordination-sub-folder-selection-like-the-design/idi-p/12379725,2023-11-15T11:19:16.129-08:00,Steve_Th,942186,2,241,1,accepted,Gathering Support,12379725
13978334,Auto Tag Locations on Pictures,"I would like to be able to have progress photos I take auto fill the location. I have locations entered and the plans linked to them but I have to manually enter the location in the drop down ""Location"" tab after I take a photo. Can you make it to where if I select a room to take a picture it will auto fill that location. When I do that with ""Issues"" it will auto fill but not with photos.",https://forums.autodesk.com/t5/acc-ideas/auto-tag-locations-on-pictures/idi-p/13978334,2026-01-15T11:10:10.529-08:00,jmay2QCUS,18489205,1,20,0,accepted,Gathering Support,13978334
13977490,Automatically Add Mentioned Users as Followers in Issues,"Problem Description: When a user is mentioned in the comments section of an issue , they are not automatically added as a follower of that issue. As a result, they only receive a single email notification and cannot easily filter or track the issue afterward. This often leads to missed action points because the mentioned user is not actively subscribed to updates. Why is this important? Users who are mentioned are usually relevant to the discussion or action, so they should stay informed about a",https://forums.autodesk.com/t5/acc-ideas/automatically-add-mentioned-users-as-followers-in-issues/idi-p/13977490,2026-01-15T00:45:20.757-08:00,ssluiterT54ES,11096230,1,22,0,accepted,Gathering Support,13977490
13975348,Add Project Invitation to Project Notifications Settings,"We would like the project invite email notification to be manageable through Project Notification Settings. Our company supports multiple portfolio clients with many smaller projects. We have internal operations support team members who need to be added to every project by default. However, whenever a new project is created from a template, or when users are added manually, those team members receive an invite email notification. Because we often open 10–20 new projects per week, this creates ex",https://forums.autodesk.com/t5/acc-ideas/add-project-invitation-to-project-notifications-settings/idi-p/13975348,2026-01-13T10:18:01.231-08:00,andrewlADBV7,17808186,1,29,0,accepted,Gathering Support,13975348
13975060,Ability to bookmark folders,"As ACC becomes the default repository for the files inside a project, its folder structure grows and can be quite large during project development. This frequently makes us spend a considerable time navigating through folders or finding a specific one. We should be able to bookmark folders in a project, and then display them in a ""favorites"" section in the browser inside the Files area.",https://forums.autodesk.com/t5/acc-ideas/ability-to-bookmark-folders/idi-p/13975060,2026-01-13T07:51:37.137-08:00,0q02340_jrc,3175805,1,23,0,accepted,Gathering Support,13975060
13974905,Maintain Version History Through Bridge,"Currently, when bridging sheets from one project to another, the version history is not maintained in the new project. Carrying the prior versions through the bridging process would make maintaining an accurate history significantly easier when working in the new project. It should be noted that this is a different use case than the existing ""Maintain sync"" functionality when bridging; even with this option enabled, preexisting versions are not carried over through the bridge.",https://forums.autodesk.com/t5/acc-ideas/maintain-version-history-through-bridge/idi-p/13974905,2026-01-13T06:22:08.081-08:00,bbrandenburgDBYQ3,18233975,1,26,0,accepted,Gathering Support,13974905
13974578,"Have ability to make a file favourite, and have a quick link to it","It would be so helpful to have an option to pin or favourite a file, and be able to have all the favourites in one place with quick links. In the sea of documents, some can easily escape you if they have a document number or title that doesn't quite reveal what's within them.",https://forums.autodesk.com/t5/acc-ideas/have-ability-to-make-a-file-favourite-and-have-a-quick-link-to/idi-p/13974578,2026-01-13T01:46:52.581-08:00,lucija.resetar,11445990,1,50,1,accepted,Gathering Support,13974578
13974423,Revertible Clash Issues,"Something that I have found to be problematic on several projects is that clashes understandably leave the clash pool upon being assigned to an issue. This behaviour is fine and logical until a project member goes full tilt creating issues from clashes, or you realise just after creating the issue that something was incorrectly included/excluded. In these cases depending on how widespread the impact is the only real workaround is to set up a whole new coordination space or reuploading the affect",https://forums.autodesk.com/t5/acc-ideas/revertible-clash-issues/idi-p/13974423,2026-01-12T23:10:10.574-08:00,dan_hinesNEVNS,14415602,1,43,0,accepted,Gathering Support,13974423
13974381,Quantity takeoff from IFCSpaces,"IFCSpaces are helpful model objects for calculating quantities, such as surface areas. Currently, IFCSpace items are not treated as physical objects within the Autodesk Construction Cloud viewer which means that they cannot be used. It would be helpful to close this gap so that every model object, including IFCSpaces, can be used for quantity takeoff.",https://forums.autodesk.com/t5/acc-ideas/quantity-takeoff-from-ifcspaces/idi-p/13974381,2026-01-12T22:26:05.725-08:00,johannes.hillebrand,6386108,1,46,1,accepted,Gathering Support,13974381
13972965,Search functioning when adding projects to sync in Desktop Connector,"Hi there, It would be great if there was a search function when adding projects to sync in Desktop Connector. It would be ideal for it to work in the same way as the filter search in Microsoft Excel, so could just start typing a project name / number and it would pop up. We have lots of different projects and they're raised in project number order. So if a team member doesn't know the project number, they have to scroll through them all to find it. Thanks!",https://forums.autodesk.com/t5/acc-ideas/search-functioning-when-adding-projects-to-sync-in-desktop/idi-p/13972965,2026-01-11T19:16:44.314-08:00,erobertsonY9HV5,17396824,1,27,0,accepted,Gathering Support,13972965
13971114,Asset Column Filter View Save,"Within the Assets, the manipulation and filtering of columns only saves through web browser cache. This does little good for companies that may try to manage browser cache or attempt to clear user's web browser cache during troubleshooting other problems, only to find that it resets a user's saved views within not only ACC's Assets module but other modules within the platform. The ability to save defined views across the entirety of the platform should be a staple. This seems like something ever",https://forums.autodesk.com/t5/acc-ideas/asset-column-filter-view-save/idi-p/13971114,2026-01-09T09:09:31.534-08:00,philipbraddock,17979658,1,43,0,accepted,Gathering Support,13971114
13969781,Manually Re-order Drawings in Sheets Tool,"ACC Sheets automatically sorts drawings within a discipline by numerical order. When ACC's automatic sorting doesn't match how the drawings are listed on the Architect's sheet index, there is no ability to manually re-arrange our sheet set to match. The only way I can fix this is to create new 'disciplines' by using more of the sheet number, which is an incredibly inefficient and time-consuming way to have to fix the order. It seems like a very easy feature implementation to allow admin users to",https://forums.autodesk.com/t5/acc-ideas/manually-re-order-drawings-in-sheets-tool/idi-p/13969781,2026-01-08T11:35:38.681-08:00,Zach_Derks,18044476,1,36,0,accepted,Gathering Support,13969781
13968406,Set Scale at Upload of Sheets,One suggestion was to have the scale set on a sheet at upload. This is a cumbersome process for the field to have to do and the dial presents the measurement in an odd manner. If we could have the office do it in bulk at upload when the names and titles are assigned that would be awesome.,https://forums.autodesk.com/t5/acc-ideas/set-scale-at-upload-of-sheets/idi-p/13968406,2026-01-07T12:44:57.056-08:00,JDalske,13701358,1,47,0,accepted,Gathering Support,13968406
13967595,Don't truncate drawing title when viewing drawings,"The drawing file name is often truncated. We use ISO standard numbering, yet the file name is always truncated, with an eclipse at the end. This is incredibly frustrating, especially as there is plenty of blank white space to the right that could be utilised to display the full name, and then only truncate if the drawing title clashes with something else (such as the page selector on a multi page PDF).",https://forums.autodesk.com/t5/acc-ideas/don-t-truncate-drawing-title-when-viewing-drawings/idi-p/13967595,2026-01-07T03:20:50.769-08:00,hallam_knightraven,10626222,1,37,0,accepted,Gathering Support,13967595
13966740,Building Connected - Read Only Access,"A very very common request I get with Building Connected is to allow team members to be added to projects in a Read Only capacity meaning they would be able to see the information in Building Connected without being able to make any edits. For example, this would allow the preconstruction team to allow members of the ops team (PMs, superintendents, etc.) to review subcontractor information on Building Connected without the risk of inadvertent edits being made to the Building Connect page. You co",https://forums.autodesk.com/t5/acc-ideas/building-connected-read-only-access/idi-p/13966740,2026-01-06T11:40:26.439-08:00,Cole_StricklandYPZLR,17619895,1,45,0,accepted,Gathering Support,13966740
13966713,"""Opened On"" Field for RFIs","Add a system field to RFIs that captures the date and time the RFI is opened (sent to the reviewer). This field would clearly reflect when the RFI is officially transferred into the reviewer’s responsibility, improving transparency, reporting accuracy, and response-time tracking.",https://forums.autodesk.com/t5/acc-ideas/quot-opened-on-quot-field-for-rfis/idi-p/13966713,2026-01-06T11:20:34.260-08:00,zjgortz_MCYQDMGK3LYN,17514595,1,36,0,accepted,Gathering Support,13966713
13966200,Removal of Captcha for implementing automated Bot Services,Automation is the need of the hour. We have implemented Bot services for monitoring some of the mundane tasks. The introduction of Captcha recognition and 2 step verification is becoming a hindrance to successfully implement the same. Requesting to remove it for our account or provide us with an option to enable and disable at our convenience,https://forums.autodesk.com/t5/acc-ideas/removal-of-captcha-for-implementing-automated-bot-services/idi-p/13966200,2026-01-06T04:30:58.755-08:00,jonakibhayani,15269879,1,28,0,accepted,Gathering Support,13966200
13966048,No trace of which members got notified of a completed review,"When completing a review we are given the option to notify additional team members at the end, however, there is no historic collection of who it got shared with. If we ever needed to prove a Review was shared with someone, there is no way to find out this information. When exporting the closed review as an excel, I can see the message that was typed up when shared with the additional members, but there is no list or trace of who it was sent to. Could this please be addressed as soon as possible",https://forums.autodesk.com/t5/acc-ideas/no-trace-of-which-members-got-notified-of-a-completed-review/idi-p/13966048,2026-01-06T01:44:40.595-08:00,anna_wahlsten,17113293,1,38,0,accepted,Gathering Support,13966048
13965243,Primary Prequal Contact Updates,"Hello, I have been experiencing chronic issues with companies' primary prequalification contact names and email addresses being inadvertenty and unintentionally changed. This means that when I need to send a request for documents in the application or want to invite the company to renew, I have to stop and find out if the update is legitimate and if not, wait for it to be corrected. Most of the time this is an entry error by a subcontractor employee who is not the prequal contact and is using th",https://forums.autodesk.com/t5/acc-ideas/primary-prequal-contact-updates/idi-p/13965243,2026-01-05T10:58:31.490-08:00,achambersW3VTJ,14837870,1,35,0,accepted,Gathering Support,13965243
13961440,Issues - Sort by Assigned To,"It would be very helpful if Issues could be sorted by Assigned To. Currently this is not an option. In the Reports tool there is not a template that will allow sorting by Assigned To that also included photos. The Issues Detail template in Reports includes photos, but there is not an option to sort by Assigned To. Ideally, sorting in the Issues tool is preferred. If that is not an option, then sorting by Assigned To in the Issues Detail template in Reports would work too.",https://forums.autodesk.com/t5/acc-ideas/issues-sort-by-assigned-to/idi-p/13961440,2025-12-31T09:27:37.754-08:00,kcoleG2BZ2,16068609,1,51,0,accepted,Gathering Support,13961440
13960348,Sheet Collections,"It would be very helpful to standardize Sheet Collections using a Project Template. Otherwise, we constantly need to remember to add these each time a new project is created.",https://forums.autodesk.com/t5/acc-ideas/sheet-collections/idi-p/13960348,2025-12-30T05:48:03.807-08:00,norm_millerBQRQG,16561165,1,48,0,accepted,Gathering Support,13960348
13955249,ACC Build - iPad/Web App - Make an option for required photos on issues,When editing options on the web app ->through the Issues tab->Settings->Types->Manage fields->There is no option for making a picture a required field. When general contractor and trades create QC's we want the option to be able to make a picture to be taken. Pictures show the non-conforming issue and conforming fix for it. This is available on Procore.,https://forums.autodesk.com/t5/acc-ideas/acc-build-ipad-web-app-make-an-option-for-required-photos-on/idi-p/13955249,2025-12-23T08:24:39.668-08:00,jake_gallagherCDQBR,15720804,1,49,0,accepted,Gathering Support,13955249
13955241,ACC Build Web App - Hidden Fields on Printed Issue,"We have hidden certain standard categories/fields that Autodesk sets up in the issue that we don't need. When we print the issue to send to the owner it still shows those categories/fields with a blank line next to it. We don't want to show the owner these reports; it looks as if we are leaving information out. When hiding the category in the issue, hide it when the issue is printed/exported too. If a field is hidden for an issue type/category it should not be included in the export because it l",https://forums.autodesk.com/t5/acc-ideas/acc-build-web-app-hidden-fields-on-printed-issue/idi-p/13955241,2025-12-23T08:18:19.824-08:00,jake_gallagherCDQBR,15720804,1,40,0,accepted,Gathering Support,13955241
13955236,ACC Build - Attaching Files to Issues,When I attach a file to an issue on the internet app it goes through the folders making it easy to find. When I attach a file on an issue on the iPad app it brings up all files which are very confusing to sort through. Please change the iPad app to look like the web app for this process. @jake_gallagherCDQBR - edited title per your request.,https://forums.autodesk.com/t5/acc-ideas/acc-build-attaching-files-to-issues/idi-p/13955236,2025-12-23T08:10:56.291-08:00,jake_gallagherCDQBR,15720804,1,62,0,accepted,Gathering Support,13955236
13955217,ACC Build - Copy/Paste Issues on Sheets,"Copy and paste existing issues to another area of the same sheet, and have the issue number change. During Punch, many of the issues are the same but just in different places. Recreating the issue, even using a template is a lot more unneeded work. This was an option on PlanGrid and is not on Build. Please bring it back.",https://forums.autodesk.com/t5/acc-ideas/acc-build-copy-paste-issues-on-sheets/idi-p/13955217,2025-12-23T07:50:48.036-08:00,jake_gallagherCDQBR,15720804,1,87,1,accepted,Gathering Support,13955217
13954526,Additional Reviewers on trade tapp approvals,create the ability to add additional reviewers on a Trade Tapp Project Approval. Right now I can do one reviewer and one approver. It would be awesome if i can add more reviewers to it.,https://forums.autodesk.com/t5/acc-ideas/additional-reviewers-on-trade-tapp-approvals/idi-p/13954526,2025-12-22T16:34:48.736-08:00,TasonWV347,18405150,1,44,0,accepted,Gathering Support,13954526
13954152,"Section-Level ""Revise and Resubmit"" in ACC Forms","________________________________________ Section-Level ""Revise and Resubmit"" in ACC Forms 1. The Use Case: Maker-Checker-Approver Workflow In standard construction quality and safety workflows, a checklist goes through three distinct stages: • Step 1 (The Maker): A Field Engineer (Maker) fills out specific sections of a checklist (e.g., Material Inspection). They submit their section. • Step 2 (The Checker): A Quality Manager (Checker) reviews the data. They notice a typo in the batch number or ",https://forums.autodesk.com/t5/acc-ideas/section-level-quot-revise-and-resubmit-quot-in-acc-forms/idi-p/13954152,2025-12-22T09:08:53.730-08:00,RAKESH_R_PATIL,18040042,1,47,0,accepted,Gathering Support,13954152
13953675,Drop Down Mandatory Fields,"We have multiple buildings under one project code, we rely on someone creating a review to specify the building number clearly in the review name when submitting any documents for review. It would be really helpful to add in a mandatory custom field where we could add the building numbers. As reviewers we could then filter through specific buildings.",https://forums.autodesk.com/t5/acc-ideas/drop-down-mandatory-fields/idi-p/13953675,2025-12-22T00:41:33.119-08:00,alisontimms,15477839,1,43,0,accepted,Gathering Support,13953675
13953504,ACC CDE data Caching,"Hi there. My team is currently working with multiple parties on quite a large project, and we are using ACC Docs to help us centralize all the data and also utilizing the workflows to make reviewing and approval more streamlined. However, there is quite a major issue that we have been facing when accessing ACC Docs through web browser (in tablets it is no problem at all since it's downloaded all the resources before we got to see it). That issue is the unstable internet connection. If it's possi",https://forums.autodesk.com/t5/acc-ideas/acc-cde-data-caching/idi-p/13953504,2025-12-21T20:13:59.607-08:00,wilden_justice,16058285,1,41,0,accepted,Gathering Support,13953504
13952076,Include last updated at in Form detail reports with Past N days options,"It would be helpful to have last updated date in the filter selection for Form detail reports. Customers who have forms that are opened at different times, need a way to generate reports based on last N days since forms more recent updates. This allows customers to run reports on recently updated Forms and not just the Form date or Due date which could be at very different times. This would allow customers to run reports based on a specific form template that are closed and have their last updat",https://forums.autodesk.com/t5/acc-ideas/include-last-updated-at-in-form-detail-reports-with-past-n-days/idi-p/13952076,2025-12-19T14:39:47.762-08:00,joe.fieldsAW6BX,6106835,1,39,0,accepted,Gathering Support,13952076
13952064,Please add keyword,Please add the key word artificail turf to your options,https://forums.autodesk.com/t5/acc-ideas/please-add-keyword/idi-p/13952064,2025-12-19T14:17:07.545-08:00,infoKVHD3,18396277,1,45,0,accepted,Gathering Support,13952064
13951829,Attach File Button for Companies/Members,"I need to be able to attach files to company profiles, like an insurance certificate or W9. This is an oversight that I'd love to see fixed soon on ACC.",https://forums.autodesk.com/t5/acc-ideas/attach-file-button-for-companies-members/idi-p/13951829,2025-12-19T09:49:25.397-08:00,graysonQ69FA,18395576,1,35,0,accepted,Gathering Support,13951829
13951218,Validate the latest version of drawing with QR Code,"It would be beneficial to add a QR code to approved drawings. Once printed on site, workers could scan the code to verify that they are using the latest version of the drawing. If they are using the latest version, the screen is green: ""You are using the latest version."" If there is a newer version, the screen is red: ""You are not using the latest version. Please find the latest one at this link: [link]."" Such a feature would greatly help people on construction sites. @BOUYGUES_CONSTRUCTION @hig",https://forums.autodesk.com/t5/acc-ideas/validate-the-latest-version-of-drawing-with-qr-code/idi-p/13951218,2025-12-19T00:36:56.646-08:00,ma_boutin5K9WW,16068471,1,57,0,accepted,Gathering Support,13951218
13950654,Make Internal Fields Conditionally Required,"I would like to be able to make internal fields, like Win Probability or Profit Margin, required when a bid is submitted. We use this information for financial projects, so it would be helpful to be able to ensure the information gets reported for active bids.",https://forums.autodesk.com/t5/acc-ideas/make-internal-fields-conditionally-required/idi-p/13950654,2025-12-18T12:33:45.971-08:00,ASEI_ITManagement,18391995,1,40,0,accepted,Gathering Support,13950654
13950446,Asset Status Import,"It would be helpful to have a way to import asset statuses. We tried to develop a template for a discipline where there are 29 asset statuses. However, we have no way to import this as a template for already existing projects; we have to recreate each status manually. It'd be nice to have a way to import asset statuses for already existing projects.",https://forums.autodesk.com/t5/acc-ideas/asset-status-import/idi-p/13950446,2025-12-18T09:37:46.665-08:00,aetruby,14809630,1,41,0,accepted,Gathering Support,13950446
13950086,Drawing and/or Specfication Indication with RFI Response,"I would appreciate the ability to add a toggle on RFI responses where the responder can indicate that their attachment includes a new drawing sheet or specification. Additionally, the ability to filter by this toggle would be helpful in auditing.",https://forums.autodesk.com/t5/acc-ideas/drawing-and-or-specfication-indication-with-rfi-response/idi-p/13950086,2025-12-18T05:43:38.996-08:00,bjacobsTUUA9,18390668,1,39,0,accepted,Gathering Support,13950086
13949787,Process for viewing -> changes last edited.,When we process a file for viewing the attribute 'Last edited' is changed too. This is very inconvenient as this is not really a edit. If I want to check the last updated drawings I filter it by 'last edited' but now it takes files that aren't updated but just processed for viewing.,https://forums.autodesk.com/t5/acc-ideas/process-for-viewing-gt-changes-last-edited/idi-p/13949787,2025-12-18T01:19:54.986-08:00,luis_debie,16702022,1,44,0,accepted,Gathering Support,13949787
13949251,Metrics for issues,"Like Procore, add a feature where metrics can be compiled across Contractors to show number of issues open, average days open, rate of issues completed, rate of issues closed, number of issues not approved, ratio of not approved issues to total issues. Add multiple Contractors to these reports to show performance values across a project.",https://forums.autodesk.com/t5/acc-ideas/metrics-for-issues/idi-p/13949251,2025-12-17T14:15:54.210-08:00,johnhyzak,18388113,1,41,0,accepted,Gathering Support,13949251
13949239,Dashboards and monthly reports,"Add a feature where like Procore. Dashboards can be created to show rain days, delays, issues open/ unresolved, daily reports created, hot work permits created, etc.",https://forums.autodesk.com/t5/acc-ideas/dashboards-and-monthly-reports/idi-p/13949239,2025-12-17T14:05:20.803-08:00,johnhyzak,18388113,1,43,0,accepted,Gathering Support,13949239
13949201,Copy Folders with Subfolders Within a Project,"It would be nice to copy folders within a project. For example, if there is a subfolder with many subfolders that need to be created per external subcontractor/vendor, this is painfully tedious! A bit surprised that this isn't already a functionality.",https://forums.autodesk.com/t5/acc-ideas/copy-folders-with-subfolders-within-a-project/idi-p/13949201,2025-12-17T13:32:34.391-08:00,fmurrayREAEN,15655472,1,54,0,accepted,Gathering Support,13949201
13948711,Export Activity Log,Currently you can only export 31 days of activity log each time. In BIM 360 you could export the whole log. Why would Autodesk change this? Found this a useful tool.,https://forums.autodesk.com/t5/acc-ideas/export-activity-log/idi-p/13948711,2025-12-17T07:57:33.295-08:00,SDonovanBRCT7,11049872,1,43,0,accepted,Gathering Support,13948711
13948453,Increased OCR Capability - Sheets,"Currently, the OCR feature within the Sheets module is limited to sheets created from vector PDFs or RVT files. It would be great to expand OCR capabilities to raster sheets and to text that may be saved as shapes instead of text, ensuring all text appearing on a given sheet is searchable.",https://forums.autodesk.com/t5/acc-ideas/increased-ocr-capability-sheets/idi-p/13948453,2025-12-17T05:34:46.541-08:00,aerskine6EWQD,16320353,1,52,0,accepted,Gathering Support,13948453
13948259,ACC Issues Export as xlxs modify and Import modifications.,"Export Issues to xlxs, do some modifications to them (in this case the title) and import them back to the project with those updates. This feature was available in BIM 360 Field.",https://forums.autodesk.com/t5/acc-ideas/acc-issues-export-as-xlxs-modify-and-import-modifications/idi-p/13948259,2025-12-17T02:35:32.305-08:00,derek.bourke,12961046,1,37,0,accepted,Gathering Support,13948259
13948163,Issues made on 2D views of a model do not transfer to a new version,"Hi, We recently found that there if we create an issue on a 2D view of a model, and later update that model with the same 2D views included, the issue will not show up in the 2D view from the new version. This happens on all projects, and we believe it's a global bug of ACC that needs immediate attention from the product team.",https://forums.autodesk.com/t5/acc-ideas/issues-made-on-2d-views-of-a-model-do-not-transfer-to-a-new/idi-p/13948163,2025-12-17T00:59:30.684-08:00,BehnamVafaei,14567444,1,58,0,accepted,Gathering Support,13948163
13948038,New API endpoint to add more options in dropdown under Custom Attributes,"Hi Autodesk, I found a PATCH API endpoint from devTools ( https://developer.api.autodesk.com/construction/cost/v1/projects/:projectId/properties/:propertyId ), and this endpoint is used to add new Options for the Custom Attributes > Dropdown without manually add new. Currently there is no endpoint that inside documentation for me to call to add new Options. It would be great to have this endpoint. I have attached photos of how we usually add more options manually.",https://forums.autodesk.com/t5/acc-ideas/new-api-endpoint-to-add-more-options-in-dropdown-under-custom/idi-p/13948038,2025-12-16T23:18:12.937-08:00,yewkaishen,18374973,1,46,0,accepted,Gathering Support,13948038
13947642,ACC App - Specifications Download Option,"I don't know whose great idea it was to change the way Specifications are downloaded on the ACC app, but you just created a massive amount of wasted time to have Specifications available on a mobile device. In what instance did it make sense to STOP having Specifications download automatically without giving users the ability to CHOOSE if they want the Specifications downloaded or not? Not having Specifications download options is like not having download options for Sheets. You have 300 sheets,",https://forums.autodesk.com/t5/acc-ideas/acc-app-specifications-download-option/idi-p/13947642,2025-12-16T14:25:29.528-08:00,DwaneL-FGMA,8598016,1,64,0,accepted,Gathering Support,13947642
13947448,Asset Quantities,"I would like to be able to quantify assets so that if we have 40 of something and 20 have been shipped, I know the other 20 are somewhere else.",https://forums.autodesk.com/t5/acc-ideas/asset-quantities/idi-p/13947448,2025-12-16T11:21:30.890-08:00,bstutesXP3HM,17995774,1,49,0,accepted,Gathering Support,13947448
13947174,Improve all functions - very poor and old fashioned compared to other Doc Control systems,"Can't edit or delete revisions. Only option to delete all revisions?!!! Very poor, I have no time to take them all off to correct on and then start over again. Very outdated basic functionality. Reporting function also very poor, can only export the current revision, not all, can't use as a Doc Register as lacking info all round. Only one report exports to excel.....everything else pdf only???? No use at all!! I wouldn't call this a Doc Control system at all, it lacks too many things and I would",https://forums.autodesk.com/t5/acc-ideas/improve-all-functions-very-poor-and-old-fashioned-compared-to/idi-p/13947174,2025-12-16T07:56:05.345-08:00,Alexah990,18249191,1,33,0,accepted,Gathering Support,13947174
